date,deposit.amount,business.day.of.month,weekday,prev.weekday,prev.date,next.date,is.wednesday.semiweekly,is.friday.semiweekly,is.month.start,is.month.end,is.year.start,is.year.end,is.monday,is.tuesday,is.wednesday,is.thursday,is.friday,is.fifteen,is.sixteen,is.second,is.eleventh,is.third,is.twelveth,is.xmas,is.post.thanksgiving,is.march.sixteen,is.april.sixteen,is.tax.season,third.monday.date,first.monday.date,first.wednesday.date,first.friday.date,first.semiweekly.date,is.third.monday,is.first.monday,is.first.wednesday,is.first.friday,is.first.semiweekly,day.average,day.count,month.length,month.deposit.amount,year.month,business.day.pct,forecast,lower.ci,upper.ci,value.y_intercept,value.is.monday,value.is.wednesday,value.is.thursday,value.is.friday,value.is.fifteen,value.is.sixteen,value.is.second,value.is.third,value.is.month.start,value.is.month.end,value.is.year.start,value.is.year.end,value.is.march.sixteen,value.is.april.sixteen,value.is.tax.season,value.is.post.thanksgiving,value.is.xmas,value.business.day.pct,value.is.first.wednesday,value.is.twelveth,value.is.wednesday.semiweekly,value.is.friday.semiweekly,fitted.value,predicted.mean,day,month,year,days.to.end,mtd.fitted,mtd.deposit,mtd.month.est,month.fitted,scale.factor
2020-03-10,3033,7,1,0,2020-03-09,2020-03-11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.28695706497064855,10569.525445593163,10,3,2020,15,8.1986431432252,102297,274500.78759186977,22.593708376310207,0.9737224024307263
2020-03-11,10101,8,2,1,2020-03-10,2020-03-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0.5224171502024458,-0,0.936197870708892,10789.385786950668,11,3,2020,14,9.134841013934091,112398,270695.02317863127,22.593708376310207,0.9737224024307263
2020-03-12,3506,9,3,2,2020-03-11,2020-03-13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.3325152414996893,10543.877580430477,12,3,2020,13,9.46735625543378,115904,269334.7468081699,22.593708376310207,0.9737224024307263
2020-03-13,11091,10,4,3,2020-03-12,2020-03-16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0.13598583751920648,0.8495642313444827,13054.928151162714,13,3,2020,12,10.316920486778264,126995,270806.5845404676,22.593708376310207,0.9737224024307263
2020-03-16,42234,11,0,4,2020-03-13,2020-03-17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,1,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,1.3903905739156974,0,0,0,0.33457122130290184,0.9121016840535261,0,0,0,0,0,0,0.5781893585793834,-0,0,-0,0,0.6645010758530913,0,0,0,-0,3.502209902822157,12059.242927149204,16,3,2020,11,13.81913038960042,169229,269411.88736461813,22.593708376310207,0.9737224024307263
2020-03-17,3198,12,1,0,2020-03-16,2020-03-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0.11148690587966407,0,-0,0.39844397085031263,8026.222590782843,17,3,2020,10,14.217574360450733,172427,266810.20994355745,22.593708376310207,0.9737224024307263
2020-03-18,10270,13,2,1,2020-03-17,2020-03-19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0.5224171502024458,-0,0.936197870708892,10969.903181069534,18,3,2020,9,15.153772231159625,182697,265236.53244142927,22.593708376310207,0.9737224024307263
2020-03-19,2529,14,3,2,2020-03-18,2020-03-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.3325152414996893,7605.666400715539,19,3,2020,8,15.486287472659313,185226,263134.2087116922,22.593708376310207,0.9737224024307263
2020-03-20,8888,15,4,3,2020-03-19,2020-03-23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0.13598583751920648,0.8495642313444827,10461.834046301885,20,3,2020,7,16.335851704003797,194114,261419.3662735889,22.593708376310207,0.9737224024307263
2020-03-23,20405,16,0,4,2020-03-20,2020-03-24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,1.677347638886346,12165.039331708032,23,3,2020,6,18.013199342890143,214519,261997.76675778403,22.593708376310207,0.9737224024307263
2020-03-24,1968,17,1,0,2020-03-23,2020-03-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.28695706497064855,6858.168835122764,24,3,2020,5,18.30015640786079,216487,260255.37125760232,22.593708376310207,0.9737224024307263
2020-03-25,8137,18,2,1,2020-03-24,2020-03-26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0.5224171502024458,-0,0.936197870708892,8691.538674232017,25,3,2020,4,19.23635427856968,224624,256895.24784357645,22.593708376310207,0.9737224024307263
2020-03-26,3028,19,3,2,2020-03-25,2020-03-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.3325152414996893,9106.349490457354,26,3,2020,3,19.568869520069374,227652,255934.25286338382,22.593708376310207,0.9737224024307263
2020-03-27,6620,20,4,3,2020-03-26,2020-03-30,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0.13598583751920648,0.8495642313444827,7792.230128996229,27,3,2020,2,20.418433751413854,234272,252418.18558404938,22.593708376310207,0.9737224024307263
2020-03-30,16939,21,0,4,2020-03-27,2020-03-31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,1.677347638886346,10098.68175642256,30,3,2020,1,22.0957813903002,251211,250122.04376832466,22.593708376310207,0.9737224024307263
2020-03-31,4370,22,1,0,2020-03-30,2020-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16,2020-03-02,2020-03-04,2020-03-06,2020-03-04,0,0,0,0,0,11617.318181818182,22,31,255581,Mar 2020,0.7096774193548387,259895.26629524,248552.647005988,271755.502330444,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6645010758530913,0,0,0,-0,0.4979269860100064,8776.387146673307,31,3,2020,0,22.593708376310207,255581,248864.94533564747,22.593708376310207,0.9737224024307263
2020-04-01,23356,1,2,1,2020-03-31,2020-04-02,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,1,0,1,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6866511117148609,0.11817892863273807,0,0.5224171502024458,-0,2.731767975665205,8549.774434745925,1,4,2020,21,2.731767975665205,23356,188095.03756441033,21.388416111876953,1.0285941644731438
2020-04-02,7036,2,3,2,2020-04-01,2020-04-03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.6560896659348334,10724.143917089003,2,4,2020,20,3.3878576416000383,30392,197358.94206115996,21.388416111876953,1.0285941644731438
2020-04-03,11664,3,4,3,2020-04-02,2020-04-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,1,1,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.9486262014964801,12295.67555861283,3,4,2020,19,4.336483843096518,42056,213359.9555485319,21.388416111876953,1.0285941644731438
2020-04-06,16339,4,0,4,2020-04-03,2020-04-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,1,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,9614.017272734203,6,4,2020,18,6.035981517844634,58395,212838.62387616208,21.388416111876953,1.0285941644731438
2020-04-07,1918,5,1,0,2020-04-06,2020-04-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,6204.96907005653,7,4,2020,17,6.345088618677052,60313,209120.16832897364,21.388416111876953,1.0285941644731438
2020-04-08,7602,6,2,1,2020-04-07,2020-04-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,7932.401112246269,8,4,2020,16,7.303436525247714,67915,204579.03547663445,21.388416111876953,1.0285941644731438
2020-04-09,2614,7,3,2,2020-04-08,2020-04-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,7370.329623037578,9,4,2020,15,7.658101802609173,70529,202613.9166067687,21.388416111876953,1.0285941644731438
2020-04-10,6160,8,4,3,2020-04-09,2020-04-13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,7066.535712145813,10,4,2020,14,8.529816069815425,76689,197795.35527974262,21.388416111876953,1.0285941644731438
2020-04-13,12515,9,0,4,2020-04-10,2020-04-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,7363.940643140251,13,4,2020,13,10.229313744563541,89204,191849.4289065072,21.388416111876953,1.0285941644731438
2020-04-14,1982,10,1,0,2020-04-13,2020-04-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,6412.017047368114,14,4,2020,12,10.53842084539596,91186,190359.8299432523,21.388416111876953,1.0285941644731438
2020-04-15,10857,11,2,1,2020-04-14,2020-04-16,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0.12682365553579766,0,0,0.33457122130290184,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,1.2929191278735637,8397.276957187782,15,4,2020,11,11.831339973269523,102043,189745.7097059161,21.388416111876953,1.0285941644731438
2020-04-16,5881,12,3,2,2020-04-15,2020-04-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0.045558176529040775,0,0,0.9121016840535261,0,0,0,0,0,0,0,-0.9425344314855587,0,-0,0,0.6866511117148609,0,0.11148690587966407,0,-0,0.43571943580909045,13497.217513557847,16,4,2020,10,12.267059409078614,107924,193553.15082625308,21.388416111876953,1.0285941644731438
2020-04-17,13680,13,4,3,2020-04-16,2020-04-20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0.5237223283211676,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,1.39543659552742,9803.383431283382,17,4,2020,9,13.662496004606034,121604,195812.53667690593,21.388416111876953,1.0285941644731438
2020-04-20,15588,14,0,4,2020-04-17,2020-04-21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,1,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,9172.121993229743,20,4,2020,8,15.36199367935415,137192,196473.4567008943,21.388416111876953,1.0285941644731438
2020-04-21,2174,15,1,0,2020-04-20,2020-04-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,7033.160979302866,21,4,2020,7,15.671100780186567,139366,195650.0722576234,21.388416111876953,1.0285941644731438
2020-04-22,8605,16,2,1,2020-04-21,2020-04-23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,8978.993892512384,22,4,2020,6,16.62944868675723,147971,195758.86497021336,21.388416111876953,1.0285941644731438
2020-04-23,2350,17,3,2,2020-04-22,2020-04-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.354665277361459,6625.965804949621,23,4,2020,5,16.984113964118688,150321,194715.01468882218,21.388416111876953,1.0285941644731438
2020-04-24,5458,18,4,3,2020-04-23,2020-04-27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0.13598583751920648,0.8717142672062523,6261.225960534391,24,4,2020,4,17.855828231324942,155779,191933.85798748236,21.388416111876953,1.0285941644731438
2020-04-27,12853,19,0,4,2020-04-24,2020-04-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,1.6994976747481156,7562.822939375282,27,4,2020,3,19.555325906073055,168632,189713.2278858038,21.388416111876953,1.0285941644731438
2020-04-28,2156,20,1,0,2020-04-27,2020-04-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.3091071008324182,6974.928735683982,28,4,2020,2,19.864433006905475,170788,189148.91749962544,21.388416111876953,1.0285941644731438
2020-04-29,7631,21,2,1,2020-04-28,2020-04-30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0.5224171502024458,-0,0.9583479065706617,7962.661521645788,29,4,2020,1,20.822780913476137,178419,188505.94530626156,21.388416111876953,1.0285941644731438
2020-04-30,4256,22,3,2,2020-04-29,2020-05-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,2020-04-06,2020-04-01,2020-04-03,2020-04-01,0,0,0,0,0,8303.40909090909,22,30,182675,Apr 2020,0.7333333333333333,216688.025889434,206943.206654473,226891.722240765,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0.21096992103935783,0,0,0,-0,0,-0,0,0.6866511117148609,0,0,0,-0,0.5656351984008168,7524.284224236238,30,4,2020,0,21.388416111876953,182675,187898.43899513152,21.388416111876953,1.0285941644731438
2020-05-01,22552,1,4,3,2020-04-30,2020-05-04,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,1,1,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0.6985930038930406,0,0,0,0,1.6552411404618053,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0.13598583751920648,2.4443961830923704,9226.000333329677,1,5,2020,19,2.4443961830923704,22552,184520.00666659354,19.405637705969315,1.03062833095394
2020-05-04,18022,2,0,4,2020-05-01,2020-05-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,1,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,1.3903905739156974,0,0,0,0,0,0.30142438857337445,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,1.918362838745803,9394.468885658,4,5,2020,18,4.3627590218381735,40574,186001.56367520313,19.405637705969315,1.03062833095394
2020-05-05,2468,3,1,0,2020-05-04,2020-05-06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0,0,0,0,0,0.07691193429022788,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.30345981054695903,8132.872671183877,5,5,2020,17,4.666218832385132,43042,184483.4181426469,19.405637705969315,1.03062833095394
2020-05-06,9754,4,2,1,2020-05-05,2020-05-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,1,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0.12682365553579766,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0.11817892863273807,0,0.5224171502024458,-0,0.9939676106277127,9813.197025444453,6,5,2020,16,5.6601864430128455,52796,186552.15877269712,19.405637705969315,1.03062833095394
2020-05-07,2215,5,3,2,2020-05-06,2020-05-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,2020-05-04,2020-05-06,2020-05-01,2020-05-01,0,0,0,0,0,8603.65,20,31,172073,May 2020,0.6451612903225806,204363.571152514,195013.489366143,214161.950283319,-0.3775440108824427,0,0,0.045558176529040775,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0.6040918871391738,0,0,0,-0,0.2721060527857719,8140.2084860782625,7,5,2020,15,5.932292495798617,55011,185462.87135693335,19.405637705969315,1.03062833095394
